env_id,makespan,return
3,10803.28,0.93
5,8237.44,1.21
4,9318.57,1.07
0,11896.04,0.84
2,8642.01,1.16
3,12480.39,0.8
4,9151.56,1.09
0,10401.51,0.96
4,9011.2,1.11
1,9639.89,1.04
1,8911.29,1.12
0,9829.53,1.02
0,9476.77,1.06
4,8981.0,1.11
0,9473.32,1.06
1,9142.35,1.09
5,9033.73,1.11
2,8593.63,1.16
0,9763.14,1.02
2,8420.07,1.19
2,8707.88,1.15
3,9785.97,1.02
3,10678.6,0.94
4,9021.35,1.11
4,9002.91,1.11
4,9747.44,1.03
3,12482.32,0.8
4,12076.24,0.83
1,9669.63,1.03
3,10269.18,0.97
3,9377.01,1.07
0,9269.16,1.08
2,8848.58,1.13
3,9838.19,1.02
5,8126.85,1.23
5,9213.09,1.09
4,10550.93,0.95
0,10207.67,0.98
3,11038.01,0.91
2,9588.68,1.04
2,8560.58,1.17
0,12077.4,0.83
3,9920.39,1.01
4,8868.02,1.13
2,8389.69,1.19
0,12190.37,0.82
2,8622.58,1.16
0,9074.99,1.1
4,10275.02,0.97
0,10849.72,0.92
5,8677.93,1.15
1,8656.85,1.16
5,10341.36,0.97
1,10245.81,0.98
4,8257.76,1.21
2,9239.84,1.08
0,10616.22,0.94
0,10387.05,0.96
1,9392.26,1.06
5,8746.87,1.14
4,9981.6,1.0
2,9608.84,1.04
3,10188.16,0.98
4,10291.39,0.97
0,10089.29,0.99
3,11420.02,0.88
5,11350.78,0.88
2,8949.62,1.12
1,9281.96,1.08
3,11010.93,0.91
4,11985.76,0.83
3,15670.68,0.64
1,9499.74,1.05
3,10261.47,0.97
2,8324.77,1.2
5,11971.62,0.84
5,9177.07,1.09
1,11215.04,0.89
2,8737.62,1.14
1,11412.12,0.88
5,9568.13,1.05
5,11467.44,0.87
1,9179.85,1.09
2,8959.84,1.12
3,12100.56,0.83
2,8560.74,1.17
3,12153.39,0.82
2,9616.1,1.04
3,11667.07,0.86
3,10216.34,0.98
1,8708.13,1.15
4,12475.96,0.8
3,11433.96,0.87
5,10077.33,0.99
5,9985.12,1.0
4,9145.11,1.09
2,10236.2,0.98
0,10628.45,0.94
0,11569.2,0.86
4,13492.54,0.74
4,8685.03,1.15
4,12493.64,0.8
4,8872.1,1.13
2,10239.75,0.98
1,9494.45,1.05
4,9453.74,1.06
2,10210.97,0.98
2,8706.22,1.15
2,8778.48,1.14
4,8982.65,1.11
4,9190.21,1.09
0,11545.32,0.87
5,8991.98,1.11
1,12257.62,0.82
5,9951.71,1.0
1,9903.9,1.01
2,13477.33,0.74
3,15635.41,0.64
3,12715.29,0.79
4,13205.27,0.76
5,14198.52,0.7
1,9361.58,1.07
1,11961.48,0.84
3,13644.96,0.73
5,12590.66,0.79
4,13064.03,0.77
1,11730.88,0.85
2,9842.45,1.02
0,11197.47,0.89
3,15274.87,0.65
2,8915.91,1.12
0,10808.5,0.93
1,8680.05,1.15
3,10342.28,0.97
4,11840.7,0.84
0,11981.9,0.83
0,14378.78,0.7
0,10802.68,0.93
5,9990.08,1.0
1,10567.52,0.95
1,12689.36,0.79
3,11156.53,0.9
4,11870.36,0.84
5,9058.1,1.1
2,8008.4,1.25
1,8746.52,1.14
2,12874.27,0.78
2,9102.62,1.1
3,14385.1,0.7
4,12087.6,0.83
3,11190.74,0.89
5,8761.52,1.14
3,10034.86,1.0
1,15259.09,0.66
1,11511.64,0.87
5,8441.05,1.18
3,11204.36,0.89
3,19525.46,0.51
2,9437.3,1.06
5,8358.78,1.2
0,10599.39,0.94
0,10211.22,0.98
5,9058.46,1.1
1,9024.72,1.11
1,9309.77,1.07
4,8740.7,1.14
1,11365.61,0.88
2,8372.69,1.19
1,13380.1,0.75
0,10919.39,0.92
3,12131.61,0.82
4,9403.47,1.06
4,10215.45,0.98
5,9671.28,1.03
0,11120.65,0.9
0,16084.42,0.62
4,10646.55,0.94
5,8862.57,1.13
0,13438.56,0.74
3,17756.61,0.56
2,8958.66,1.12
0,11763.77,0.85
3,15223.39,0.66
3,14718.33,0.68
1,12987.35,0.77
1,18808.77,0.53
1,14135.6,0.71
3,18031.0,0.55
0,17313.36,0.58
2,14618.11,0.68
0,19010.66,0.53
0,16168.83,0.62
2,11824.32,0.85
3,13894.26,0.72
1,17684.31,0.57
1,18005.9,0.56
4,15521.04,0.64
3,19031.04,0.53
4,15441.26,0.65
4,20445.99,0.49
2,15430.37,0.65
0,17441.12,0.57
2,15772.17,0.63
4,13855.17,0.72
0,12765.96,0.78
5,11617.17,0.86
5,13426.29,0.74
3,12452.47,0.8
2,15042.02,0.66
2,8312.04,1.2
2,9355.18,1.07
3,19609.88,0.51
3,13715.76,0.73
0,14914.57,0.67
4,8576.62,1.17
0,11145.33,0.9
5,13570.16,0.74
4,9374.75,1.07
5,10402.29,0.96
5,8538.5,1.17
5,8642.16,1.16
1,9866.85,1.01
4,9920.4,1.01
1,9037.63,1.11
4,9441.6,1.06
2,9933.14,1.01
0,10659.33,0.94
5,8238.68,1.21
3,9979.51,1.0
0,10422.93,0.96
2,8241.42,1.21
2,8605.14,1.16
2,8528.81,1.17
1,9133.69,1.09
4,15258.89,0.66
4,11350.14,0.88
2,8978.46,1.11
3,8771.15,1.14
1,8867.13,1.13
3,10846.65,0.92
4,9457.38,1.06
4,9344.91,1.07
0,9871.06,1.01
2,10262.69,0.97
0,10386.24,0.96
0,10348.13,0.97
5,8762.73,1.14
5,9362.53,1.07
4,10229.61,0.98
2,8187.57,1.22
2,8929.55,1.12
3,10203.16,0.98
2,8129.41,1.23
5,9082.11,1.1
0,10463.59,0.96
3,11093.06,0.9
5,8632.52,1.16
2,8541.92,1.17
0,13625.22,0.73
2,8489.73,1.18
3,14613.43,0.68
1,9254.82,1.08
3,11478.56,0.87
4,13339.13,0.75
3,14598.29,0.69
3,16784.5,0.6
4,10771.23,0.93
3,18123.17,0.55
5,9322.51,1.07
5,9431.94,1.06
4,8855.0,1.13
3,25265.63,0.4
3,16115.77,0.62
3,15393.99,0.65
0,8967.3,1.12
4,15630.93,0.64
4,14641.87,0.68
4,12403.92,0.81
3,19653.16,0.51
0,11827.92,0.85
5,10489.99,0.95
5,10523.28,0.95
3,16231.67,0.62
0,16234.7,0.62
5,8252.57,1.21
2,8219.97,1.22
2,12066.76,0.83
2,8674.99,1.15
5,10763.84,0.93
0,10017.54,1.0
1,11575.41,0.86
0,9952.74,1.0
5,9938.85,1.01
4,8363.18,1.2
0,10512.06,0.95
3,16950.84,0.59
4,8712.69,1.15
1,9546.61,1.05
2,8286.52,1.21
3,13860.16,0.72
4,9364.98,1.07
3,9989.83,1.0
5,8667.26,1.15
3,11022.45,0.91
2,8880.27,1.13
5,8979.81,1.11
2,8281.2,1.21
3,10777.68,0.93
2,8922.81,1.12
0,9454.16,1.06
3,11050.05,0.9
0,15376.47,0.65
3,11199.15,0.89
2,9440.17,1.06
2,14196.51,0.7
2,8270.95,1.21
3,11319.44,0.88
0,14171.2,0.71
0,12701.33,0.79
4,11465.53,0.87
3,14485.0,0.69
2,12373.83,0.81
4,9689.45,1.03
0,12181.37,0.82
1,10096.46,0.99
0,11443.77,0.87
1,10855.16,0.92
2,11399.44,0.88
1,8068.7,1.24
3,17056.04,0.59
4,16063.18,0.62
3,11871.99,0.84
1,12697.37,0.79
3,13720.14,0.73
0,11939.44,0.84
1,8837.59,1.13
3,11133.26,0.9
4,13923.52,0.72
3,10694.13,0.94
3,14410.84,0.69
4,19472.99,0.51
5,8915.69,1.12
3,17404.49,0.57
4,16298.74,0.61
3,15476.37,0.65
4,13903.51,0.72
0,16249.69,0.62
3,12753.64,0.78
1,10310.8,0.97
2,8461.17,1.18
0,10314.15,0.97
2,8350.94,1.2
5,10782.27,0.93
3,13313.99,0.75
3,13025.99,0.77
3,15056.21,0.66
2,8467.43,1.18
4,13440.23,0.74
3,11834.31,0.85
2,12144.07,0.82
2,8162.88,1.23
1,19072.88,0.52
2,8800.75,1.14
4,17977.96,0.56
2,8642.03,1.16
2,8666.97,1.15
2,9400.8,1.06
0,13954.01,0.72
0,18556.96,0.54
2,12202.43,0.82
2,12891.31,0.78
3,12395.65,0.81
2,12465.55,0.8
4,11738.87,0.85
5,13773.25,0.73
0,15935.46,0.63
1,14836.57,0.67
5,19432.76,0.51
5,8534.39,1.17
2,14685.57,0.68
1,11321.83,0.88
4,9682.17,1.03
1,13730.09,0.73
0,14632.31,0.68
5,8993.45,1.11
3,12723.29,0.79
0,11051.93,0.9
3,14584.89,0.69
2,9521.4,1.05
2,18026.27,0.55
1,11394.5,0.88
3,14107.21,0.71
0,11252.34,0.89
1,8998.75,1.11
4,11273.41,0.89
5,8496.35,1.18
1,18550.51,0.54
5,8518.43,1.17
0,10093.62,0.99
2,9844.75,1.02
4,9899.99,1.01
4,8520.34,1.17
5,9833.53,1.02
2,10447.49,0.96
4,8499.88,1.18
2,8893.44,1.12
1,9615.9,1.04
4,8484.9,1.18
4,9299.22,1.08
5,8587.8,1.16
5,8205.4,1.22
5,10069.17,0.99
4,8486.27,1.18
3,9413.68,1.06
0,9239.46,1.08
1,8912.81,1.12
3,9464.55,1.06
4,9567.35,1.05
5,8628.96,1.16
2,8513.14,1.17
4,9338.77,1.07
2,8458.85,1.18
0,10033.93,1.0
3,10973.93,0.91
2,10229.41,0.98
3,10299.71,0.97
5,8548.67,1.17
0,9693.68,1.03
5,8563.03,1.17
4,9197.61,1.09
2,10019.63,1.0
1,12604.19,0.79
5,10401.34,0.96
1,9357.42,1.07
5,9173.05,1.09
5,8227.09,1.22
5,8281.98,1.21
4,8510.92,1.17
0,10596.27,0.94
4,9402.47,1.06
2,8602.98,1.16
2,8565.92,1.17
0,9896.98,1.01
5,8533.62,1.17
0,9356.8,1.07
2,8718.38,1.15
4,9776.47,1.02
5,8772.54,1.14
0,9205.28,1.09
0,9694.07,1.03
0,9141.92,1.09
0,8615.15,1.16
1,8587.58,1.16
4,8711.92,1.15
1,9224.1,1.08
4,8784.78,1.14
2,8531.85,1.17
2,8382.17,1.19
4,8641.11,1.16
0,9373.6,1.07
4,9482.03,1.05
5,8392.5,1.19
4,9136.23,1.09
3,10151.16,0.99
2,8528.2,1.17
4,9236.84,1.08
1,9884.58,1.01
0,9549.09,1.05
2,8642.91,1.16
5,9501.32,1.05
4,8564.46,1.17
5,9051.76,1.1
0,10059.73,0.99
1,9116.01,1.1
4,11535.43,0.87
4,10389.12,0.96
3,9354.34,1.07
4,9028.05,1.11
1,9968.25,1.0
1,8457.92,1.18
1,8826.82,1.13
0,9966.62,1.0
1,9675.26,1.03
1,8358.21,1.2
4,9268.06,1.08
3,11883.46,0.84
3,11145.62,0.9
3,11296.23,0.89
1,9728.37,1.03
4,8962.18,1.12
1,8954.57,1.12
3,9330.33,1.07
2,8164.44,1.22
1,9186.64,1.09
2,8697.43,1.15
4,9647.73,1.04
1,9923.11,1.01
0,9537.8,1.05
0,8621.35,1.16
1,11439.04,0.87
1,13448.96,0.74
3,17307.63,0.58
4,9609.83,1.04
4,11326.98,0.88
4,10938.68,0.91
3,12923.83,0.77
2,9062.45,1.1
0,11457.02,0.87
3,13680.09,0.73
5,9599.7,1.04
4,9592.45,1.04
4,11068.82,0.9
3,9999.75,1.0
2,8820.26,1.13
3,15116.06,0.66
5,9099.45,1.1
4,16830.08,0.59
4,8981.28,1.11
2,8801.39,1.14
3,9268.48,1.08
4,9152.82,1.09
3,11479.34,0.87
1,8826.66,1.13
3,9577.3,1.04
4,9322.36,1.07
1,10187.29,0.98
2,8707.51,1.15
1,8313.43,1.2
3,9594.45,1.04
1,9540.64,1.05
1,9998.25,1.0
5,8634.79,1.16
3,11769.46,0.85
5,9830.92,1.02
3,10872.83,0.92
3,10025.4,1.0
3,9479.89,1.05
1,9618.6,1.04
0,10884.13,0.92
4,9111.14,1.1
1,8723.44,1.15
3,12584.19,0.79
0,9917.81,1.01
0,9602.32,1.04
4,10729.54,0.93
5,8418.4,1.19
0,12429.3,0.8
2,9585.83,1.04
4,10785.0,0.93
1,9118.05,1.1
4,9570.72,1.04
5,9031.06,1.11
2,9051.39,1.1
3,10698.59,0.93
5,8974.52,1.11
3,9201.48,1.09
0,9023.91,1.11
0,9168.75,1.09
5,8457.65,1.18
4,10103.01,0.99
3,12534.22,0.8
3,9144.24,1.09
1,9497.66,1.05
4,8995.4,1.11
1,9566.45,1.05
2,9703.37,1.03
1,10586.85,0.94
1,10837.81,0.92
5,8949.37,1.12
1,9821.03,1.02
0,11635.3,0.86
4,8994.16,1.11
2,8779.19,1.14
4,9308.05,1.07
0,11131.25,0.9
0,10745.76,0.93
2,8456.95,1.18
1,8506.73,1.18
3,12259.57,0.82
4,9311.03,1.07
1,10288.69,0.97
0,13429.32,0.74
2,10441.95,0.96
0,9350.87,1.07
2,8977.56,1.11
0,9207.47,1.09
1,9549.53,1.05
5,9222.5,1.08
3,9134.54,1.09
3,10241.59,0.98
3,10648.19,0.94
1,13581.8,0.74
5,8268.85,1.21
3,12138.39,0.82
3,12086.32,0.83
3,10772.96,0.93
4,9194.46,1.09
2,8584.51,1.16
5,9253.57,1.08
4,9309.91,1.07
1,17073.91,0.59
2,8645.2,1.16
1,14243.97,0.7
3,12701.66,0.79
1,8134.47,1.23
1,9422.35,1.06
5,10332.66,0.97
5,8351.95,1.2
2,9346.48,1.07
5,8179.37,1.22
0,9403.33,1.06
1,9233.4,1.08
3,10706.79,0.93
5,8783.05,1.14
2,9216.99,1.08
4,8930.17,1.12
4,9378.22,1.07
3,10804.64,0.93
2,8817.93,1.13
3,10432.61,0.96
4,9152.19,1.09
4,9389.73,1.06
3,9115.39,1.1
3,9205.59,1.09
3,12072.18,0.83
3,10880.64,0.92
2,9812.05,1.02
0,10041.15,1.0
3,11750.95,0.85
1,10096.66,0.99
2,14712.77,0.68
0,11170.43,0.9
5,8626.79,1.16
4,8762.35,1.14
4,9558.06,1.05
5,9727.66,1.03
2,13232.97,0.76
3,10575.23,0.95
3,8710.17,1.15
1,12691.01,0.79
2,8487.6,1.18
4,16198.05,0.62
4,11229.41,0.89
2,8902.85,1.12
0,12580.8,0.79
3,11290.34,0.89
1,15032.27,0.67
0,10586.02,0.94
0,10910.36,0.92
5,10281.28,0.97
4,9294.58,1.08
0,11196.87,0.89
1,12918.26,0.77
1,18075.75,0.55
1,9765.6,1.02
4,9317.08,1.07
3,9702.91,1.03
0,13900.31,0.72
4,12575.08,0.8
5,8995.82,1.11
4,9775.41,1.02
3,12544.13,0.8
3,10860.96,0.92
5,8124.92,1.23
1,8877.58,1.13
2,9050.04,1.1
1,9049.92,1.1
4,11916.14,0.84
3,15173.54,0.66
5,8290.28,1.21
2,8268.32,1.21
3,11809.34,0.85
5,8856.16,1.13
0,11514.6,0.87
4,11415.26,0.88
3,9262.9,1.08
3,11229.74,0.89
3,14836.04,0.67
3,10836.05,0.92
5,8780.12,1.14
4,13308.99,0.75
2,9590.97,1.04
2,8592.09,1.16
3,11993.77,0.83
4,8680.67,1.15
1,11012.36,0.91
5,9353.62,1.07
2,9147.5,1.09
4,8852.55,1.13
3,9927.06,1.01
4,9575.95,1.04
4,11757.75,0.85
5,9263.91,1.08
1,9816.17,1.02
3,9580.67,1.04
5,9536.55,1.05
1,10244.16,0.98
5,9029.16,1.11
3,11492.59,0.87
3,9091.96,1.1
5,8125.16,1.23
1,9780.32,1.02
5,8834.4,1.13
2,11524.13,0.87
5,10040.74,1.0
1,9143.51,1.09
0,9723.79,1.03
5,9735.78,1.03
4,8791.76,1.14
1,9006.03,1.11
5,9250.06,1.08
0,10743.83,0.93
2,8272.11,1.21
0,9407.61,1.06
2,8450.5,1.18
2,8385.16,1.19
2,8770.87,1.14
0,9934.58,1.01
3,11223.95,0.89
0,11985.83,0.83
2,9089.27,1.1
3,9168.21,1.09
0,9139.8,1.09
1,8086.69,1.24
1,8673.9,1.15
2,8992.19,1.11
4,11093.47,0.9
4,10383.92,0.96
1,9094.91,1.1
1,8768.29,1.14
0,11218.89,0.89
4,10205.96,0.98
4,9828.13,1.02
0,9306.43,1.07
0,9602.04,1.04
1,8787.34,1.14
1,9076.56,1.1
5,8518.88,1.17
0,9876.6,1.01
5,8151.82,1.23
2,9978.44,1.0
4,9946.31,1.01
3,12980.22,0.77
1,8994.76,1.11
4,8538.31,1.17
4,10174.4,0.98
5,7937.0,1.26
5,8760.6,1.14
3,9271.58,1.08
0,9945.07,1.01
1,12927.37,0.77
2,9328.08,1.07
2,8732.83,1.15
5,8649.44,1.16
5,8585.84,1.16
2,8836.91,1.13
4,8800.71,1.14
2,8568.74,1.17
2,8520.7,1.17
2,8952.17,1.12
4,8846.49,1.13
2,8639.99,1.16
2,8143.48,1.23
4,9508.86,1.05
2,8396.93,1.19
1,11160.6,0.9
5,8439.87,1.18
3,9686.47,1.03
4,8663.41,1.15
3,10574.74,0.95
0,8978.82,1.11
5,9012.93,1.11
1,9395.75,1.06
3,9901.11,1.01
2,8135.15,1.23
5,9090.91,1.1
4,9555.05,1.05
0,9384.97,1.07
3,11995.4,0.83
5,9166.04,1.09
4,8935.99,1.12
1,8596.94,1.16
5,8300.08,1.2
2,9162.31,1.09
3,11152.29,0.9
4,9903.05,1.01
2,9199.43,1.09
1,9158.99,1.09
1,9520.16,1.05
4,10599.59,0.94
1,9219.85,1.08
4,8861.29,1.13
3,9671.46,1.03
5,8462.11,1.18
5,8157.85,1.23
0,9137.57,1.09
4,8911.35,1.12
1,9054.2,1.1
5,10504.53,0.95
1,8242.7,1.21
3,8397.54,1.19
5,8264.9,1.21
3,14870.89,0.67
2,7949.92,1.26
5,8508.53,1.18
0,8976.3,1.11
3,13487.03,0.74
5,8933.68,1.12
2,8703.54,1.15
2,8831.87,1.13
2,9198.53,1.09
4,9370.85,1.07
1,8670.66,1.15
1,8873.32,1.13
1,8974.15,1.11
2,8597.35,1.16
4,8835.54,1.13
1,9556.62,1.05
3,10076.22,0.99
2,8554.13,1.17
4,8940.25,1.12
3,10597.62,0.94
3,13007.02,0.77
5,8721.68,1.15
1,8691.52,1.15
4,9620.67,1.04
1,10103.32,0.99
4,10644.3,0.94
1,9525.65,1.05
2,8433.13,1.19
1,8190.79,1.22
4,9739.56,1.03
1,12031.23,0.83
2,9747.73,1.03
3,11871.97,0.84
2,8059.3,1.24
5,9120.8,1.1
1,11833.84,0.85
4,8935.12,1.12
2,9012.58,1.11
2,8551.22,1.17
3,9943.69,1.01
0,8913.69,1.12
4,9315.31,1.07
2,8538.41,1.17
2,8461.07,1.18
4,10467.22,0.96
4,9425.12,1.06
1,9336.62,1.07
0,9878.65,1.01
2,8772.22,1.14
0,9594.57,1.04
5,8504.58,1.18
3,8577.73,1.17
0,11203.52,0.89
5,9079.8,1.1
3,10407.27,0.96
2,9111.12,1.1
0,15619.47,0.64
2,8715.05,1.15
1,9137.22,1.09
3,11089.9,0.9
4,12090.43,0.83
5,9355.96,1.07
0,11194.09,0.89
5,9192.47,1.09
3,11894.68,0.84
3,17432.85,0.57
4,12477.77,0.8
4,14827.15,0.67
5,8755.52,1.14
3,10055.47,0.99
2,8882.6,1.13
1,8765.63,1.14
2,8442.57,1.18
1,11733.52,0.85
4,9438.57,1.06
2,8733.56,1.15
1,11266.6,0.89
0,10246.59,0.98
1,9497.0,1.05
0,10252.36,0.98
4,9554.94,1.05
3,13378.74,0.75
4,9628.78,1.04
3,11057.5,0.9
0,11435.4,0.87
0,10709.5,0.93
1,8776.06,1.14
2,9585.39,1.04
5,8520.83,1.17
5,9540.39,1.05
4,9320.68,1.07
4,11605.04,0.86
1,9534.71,1.05
5,8515.07,1.17
5,10323.67,0.97
4,11351.09,0.88
2,9109.09,1.1
0,9575.03,1.04
4,9046.91,1.11
2,9131.06,1.1
3,11828.17,0.85
0,13085.16,0.76
0,9079.84,1.1
2,12903.0,0.78
5,8684.51,1.15
3,9818.95,1.02
4,9324.26,1.07
5,8569.69,1.17
2,8052.79,1.24
5,9374.44,1.07
3,9945.48,1.01
5,8786.77,1.14
5,8707.49,1.15
1,11810.65,0.85
3,10324.57,0.97
5,9206.97,1.09
4,8599.46,1.16
5,8020.49,1.25
3,10887.16,0.92
3,13145.08,0.76
3,9785.09,1.02
0,13367.23,0.75
2,9429.83,1.06
3,9825.22,1.02
5,10199.17,0.98
4,14482.46,0.69
0,15504.75,0.64
3,15974.86,0.63
5,13188.76,0.76
5,8650.46,1.16
0,9341.93,1.07
4,9291.9,1.08
5,11161.88,0.9
4,9774.17,1.02
3,15744.95,0.64
4,8449.02,1.18
0,12399.33,0.81
1,9731.54,1.03
3,10950.33,0.91
4,10400.59,0.96
4,11980.69,0.83
2,8746.08,1.14
0,10190.93,0.98
1,9418.35,1.06
3,10461.45,0.96
5,8930.2,1.12
4,9529.46,1.05
3,10172.19,0.98
3,11121.56,0.9
1,16262.21,0.61
3,10965.38,0.91
0,10368.13,0.96
3,10624.69,0.94
4,8519.14,1.17
5,8636.88,1.16
0,14064.17,0.71
1,18295.87,0.55
1,8972.39,1.11
1,8514.07,1.17
5,8379.0,1.19
0,9280.35,1.08
1,9498.86,1.05
2,8599.01,1.16
3,10218.73,0.98
3,11404.79,0.88
4,9594.76,1.04
5,8608.92,1.16
5,10421.23,0.96
4,9234.92,1.08
1,9672.98,1.03
3,10410.14,0.96
5,8715.73,1.15
3,12658.97,0.79
0,9163.61,1.09
3,9783.03,1.02
1,8795.63,1.14
5,12099.36,0.83
0,10413.92,0.96
0,11013.42,0.91
4,10536.7,0.95
2,11893.12,0.84
5,10393.7,0.96
4,11033.97,0.91
3,10064.54,0.99
0,9851.37,1.02
0,11795.46,0.85
0,9393.05,1.06
4,9581.23,1.04
3,13392.05,0.75
3,10368.11,0.96
3,10492.27,0.95
3,11062.98,0.9
1,9505.58,1.05
5,10078.22,0.99
4,12664.87,0.79
4,8502.11,1.18
4,9141.83,1.09
1,9006.32,1.11
5,8767.82,1.14
2,9587.68,1.04
2,8465.14,1.18
2,9101.72,1.1
5,8311.47,1.2
1,12248.28,0.82
5,9655.3,1.04
5,9926.61,1.01
1,12629.33,0.79
0,9688.35,1.03
0,9925.53,1.01
1,8695.29,1.15
0,9400.04,1.06
4,20914.78,0.48
1,10498.73,0.95
5,9333.31,1.07
3,22785.83,0.44
2,8780.55,1.14
2,12555.32,0.8
2,8454.08,1.18
3,15440.94,0.65
3,17256.62,0.58
3,11011.75,0.91
2,8542.9,1.17
1,13806.81,0.72
2,8226.3,1.22
2,16499.24,0.61
2,8601.71,1.16
4,12721.7,0.79
3,19706.57,0.51
0,11247.07,0.89
0,12894.18,0.78
4,11461.84,0.87
4,10818.67,0.92
0,9427.36,1.06
4,12079.06,0.83
1,14457.01,0.69
2,8574.45,1.17
1,12486.45,0.8
1,8651.96,1.16
5,8433.79,1.19
2,8381.83,1.19
5,8827.18,1.13
0,14145.67,0.71
5,8709.87,1.15
3,10196.55,0.98
3,11198.34,0.89
5,10223.87,0.98
3,12749.28,0.78
0,10834.85,0.92
3,13583.57,0.74
5,12272.03,0.81
3,9794.59,1.02
0,13045.9,0.77
5,10893.09,0.92
3,18098.61,0.55
2,9612.41,1.04
4,17473.64,0.57
4,16053.55,0.62
2,8718.41,1.15
3,11696.97,0.85
4,13787.8,0.73
2,9962.36,1.0
1,10869.16,0.92
3,14356.27,0.7
0,11052.85,0.9
2,11965.53,0.84
1,10591.5,0.94
4,10262.55,0.97
0,11304.27,0.88
2,12414.96,0.81
5,17757.5,0.56
0,19100.08,0.52
5,12268.77,0.82
3,11069.99,0.9
2,8884.67,1.13
5,8562.73,1.17
3,11880.37,0.84
4,11883.73,0.84
4,11570.02,0.86
5,8569.05,1.17
5,8351.68,1.2
2,8643.2,1.16
2,8987.04,1.11
1,11801.15,0.85
3,14592.23,0.69
1,9565.9,1.05
3,12236.37,0.82
1,13386.62,0.75
3,12733.7,0.79
1,9854.39,1.01
1,10029.54,1.0
1,8841.08,1.13
0,18561.9,0.54
0,12619.26,0.79
3,17308.87,0.58
2,11186.91,0.89
0,16260.64,0.61
1,10405.0,0.96
3,12789.63,0.78
2,10819.6,0.92
5,8298.85,1.2
2,18616.94,0.54
1,18213.89,0.55
0,18812.06,0.53
5,14163.32,0.71
2,8840.89,1.13
0,10709.15,0.93
3,11776.94,0.85
4,10755.64,0.93
5,8285.76,1.21
2,10617.52,0.94
4,11516.34,0.87
5,8939.23,1.12
4,10429.72,0.96
3,9306.65,1.07
1,9355.99,1.07
4,8419.86,1.19
2,9155.32,1.09
2,8062.71,1.24
4,8984.46,1.11
3,10192.29,0.98
1,11111.9,0.9
5,8730.01,1.15
0,13904.15,0.72
3,11683.22,0.86
4,9083.13,1.1
0,10408.81,0.96
5,10246.13,0.98
5,8676.92,1.15
4,13537.53,0.74
0,9578.23,1.04
0,14325.89,0.7
2,8543.99,1.17
0,10750.8,0.93
5,14334.29,0.7
1,9849.1,1.02
2,7785.07,1.28
1,13147.78,0.76
0,14787.13,0.68
0,11554.7,0.87
0,13100.12,0.76
5,21887.76,0.46
0,11908.8,0.84
1,22258.26,0.45
4,11315.45,0.88
0,12468.21,0.8
3,15893.36,0.63
5,13651.75,0.73
4,21875.48,0.46
2,12282.59,0.81
1,23230.41,0.43
0,15473.51,0.65
1,10964.11,0.91
0,23661.95,0.42
1,23224.58,0.43
2,18090.86,0.55
4,10827.42,0.92
3,17089.84,0.59
3,11471.54,0.87
3,15407.44,0.65
1,16102.94,0.62
5,15451.4,0.65
3,10699.3,0.93
0,11582.58,0.86
1,10200.52,0.98
0,14550.43,0.69
0,13935.8,0.72
0,11831.02,0.85
2,9527.68,1.05
1,9886.51,1.01
0,11565.81,0.86
2,10499.05,0.95
4,8586.57,1.16
3,9583.97,1.04
5,9248.52,1.08
1,11347.17,0.88
4,9971.16,1.0
1,9020.65,1.11
5,13442.73,0.74
0,10029.59,1.0
2,11501.06,0.87
5,9197.06,1.09
4,9015.65,1.11
4,9368.91,1.07
1,12333.47,0.81
1,9206.35,1.09
2,8683.33,1.15
4,8918.03,1.12
5,8671.08,1.15
2,8431.36,1.19
4,9990.77,1.0
1,8878.45,1.13
1,11503.81,0.87
5,8266.2,1.21
0,9646.66,1.04
2,8448.69,1.18
5,8854.86,1.13
4,9478.87,1.05
4,11896.05,0.84
0,11179.92,0.89
4,8902.75,1.12
1,8911.16,1.12
0,10017.51,1.0
1,9394.83,1.06
4,9691.0,1.03
2,8668.96,1.15
5,8598.96,1.16
0,9532.67,1.05
5,8295.78,1.21
2,8921.95,1.12
1,10035.68,1.0
5,8273.87,1.21
4,9010.45,1.11
2,8365.78,1.2
5,8963.79,1.12
2,8566.89,1.17
1,9571.05,1.04
4,8785.0,1.14
1,9037.63,1.11
4,10568.36,0.95
2,8505.91,1.18
3,9604.13,1.04
3,10717.76,0.93
3,11038.03,0.91
3,10856.25,0.92
1,8844.52,1.13
5,8202.95,1.22
4,10228.77,0.98
0,9230.11,1.08
2,8761.68,1.14
3,12398.76,0.81
3,10584.98,0.94
3,10892.93,0.92
3,14848.69,0.67
1,8893.61,1.12
3,10245.57,0.98
2,8854.04,1.13
3,20733.12,0.48
5,8705.56,1.15
1,11538.61,0.87
0,17395.78,0.57
5,10083.98,0.99
0,18926.91,0.53
4,9116.37,1.1
0,10472.57,0.95
3,10921.26,0.92
5,9392.91,1.06
1,11901.87,0.84
1,11038.06,0.91
2,8397.2,1.19
4,10002.25,1.0
2,8102.46,1.23
4,10750.61,0.93
1,10445.55,0.96
2,8809.51,1.14
1,10767.55,0.93
2,8215.8,1.22
1,8443.44,1.18
5,9223.24,1.08
0,9846.09,1.02
2,8651.46,1.16
4,9479.45,1.05
2,8506.37,1.18
5,8234.25,1.21
4,9892.83,1.01
3,10524.5,0.95
0,9730.72,1.03
2,8605.41,1.16
0,9776.44,1.02
0,9820.97,1.02
